Id,Class,split,image,unknown_ratio,quality,pixel_sha256
Fiq2TudjL5KZAoBScWvJ,7,train,images/train/class_7/Fiq2TudjL5KZAoBScWvJ.png,0.991185,review,dc4387a2423d10320abacbcfbf6508a7a149f82b6a114c9b4e0304dcd81c0b41
FmUz8pwNlXgbS7DW5yre,9,train,images/train/class_9/FmUz8pwNlXgbS7DW5yre.png,0.003111,normal,00f0ff7027d18ceb337e99ddd8c396946afc38bd13ffd51defec6202ba09a731
Fmgw4Qj1asTx0fS6Hvb2,4,test,images/test/class_4/Fmgw4Qj1asTx0fS6Hvb2.png,0.526221,caution,facbf70d4dd6d7b069a6a42bef91a5510dce824749e1d9abd15e8d43a166aa1d
Fnda3PuqJT6Ep5vjOWCk,5,val,images/val/class_5/Fnda3PuqJT6Ep5vjOWCk.png,0.971221,review,0b2ad158cca1516aaf82ab86e9c2d4cf412d8bfab76fc291d6cebc3919094652
Fo3l7eAEM4XDmKyIV9tj,2,train,images/train/class_2/Fo3l7eAEM4XDmKyIV9tj.png,0.002184,normal,5b034ae4faa0c596864d892c50d5cf5943352216266d4d8a9f521c607a06e665
FqEZWbA3xlSf178hYjMn,4,train,images/train/class_4/FqEZWbA3xlSf178hYjMn.png,0.448961,normal,4c2a4889562c877bd2df9cf4978e053ac63ccff3d9140cfc8d5cf3eb05e9c89c
FsirpP0oDwXeAzC2KndG,5,train,images/train/class_5/FsirpP0oDwXeAzC2KndG.png,0.266432,normal,516fb213714406a7f27651b5cfd2e1a6955b98adc07b4c02339e8e30262828bc
Fw2DKBfl05J4xkoArtU3,4,train,images/train/class_4/Fw2DKBfl05J4xkoArtU3.png,0.533527,caution,076039c3ea58cc6661d564a29c294b3846d8d5659a0f80ea72b8f4ab3306d979
G1VDCsLj3X8FTW2yzgO0,3,train,images/train/class_3/G1VDCsLj3X8FTW2yzgO0.png,0.636649,caution,82fd5f646f386d378dee152d800cc3fb5307b1fa2eaef2f4e947ecaa61c0cc71
GBUMvuwR3QHfLSipOohk,6,train,images/train/class_6/GBUMvuwR3QHfLSipOohk.png,0.0683,normal,ff6a67b2914447da46b9250343251573ce140dbec03f45c30787a8cf9779c07f
GBi3fRHvLPWz5kStU8hu,2,train,images/train/class_2/GBi3fRHvLPWz5kStU8hu.png,0.007565,normal,ff24d8b0128f93e21ef12e7e2177ed9406e608ce5e5935814248e69fad4253c8
GBpWNc6frYvmq57wyxgX,4,val,images/val/class_4/GBpWNc6frYvmq57wyxgX.png,0.377797,normal,445d61bdc95991249dbb92de3bec03fca68ea9539a608f26d49f4fd495a9cd0d
GEfcnxDQbBIuid5UrMoy,1,val,images/val/class_1/GEfcnxDQbBIuid5UrMoy.png,0.095568,normal,af9227d8e99b6a1db5bb04bd4681410034982f965cc4a0f8126bf9b3f0db137b
GEs5ryOXjLYVdAM7qK8z,6,train,images/train/class_6/GEs5ryOXjLYVdAM7qK8z.png,0.021751,normal,c5baebd49800dc32ae8ab3ab7066b429a2830722ea016a5291eec86db1cbb952
GHfp03Ls1VE2bjXulTqZ,8,train,images/train/class_8/GHfp03Ls1VE2bjXulTqZ.png,0.070943,normal,ee8dc93c1c7069d9ddfff4b6b98889c0941436423613e4e815bf62ddb99718ef
GHwiU2dzIQBjApR8Kfhn,2,train,images/train/class_2/GHwiU2dzIQBjApR8Kfhn.png,0.161702,normal,0c841cd55cdcbc39200d13c319c6576dae59e2122cc97edc76f782b5e3741ffe
GHyIqK3kbD7SvBftzaYo,4,train,images/train/class_4/GHyIqK3kbD7SvBftzaYo.png,0.583889,caution,d38c885fb3c59992a0351948f77c9faa350a8f7006b276e9024855d95ba804ac
GKE3r56OmluVYqIZQihx,3,train,images/train/class_3/GKE3r56OmluVYqIZQihx.png,0.485961,normal,91803dcadda7c8fb9519d0b52a59bcda8cd3937fd029db9e6a48dbfaf540a9fa
GQjf5BRNoHmXzt91hb0L,1,train,images/train/class_1/GQjf5BRNoHmXzt91hb0L.png,0.002747,normal,32712986bc11066bcb61067f385672b2d41405e72662a2401672f61dce26a763
GU32g0fBF91xp7JqNXHY,2,train,images/train/class_2/GU32g0fBF91xp7JqNXHY.png,0.002259,normal,d65a1469960d928d1bcf377ce6d34b5a41d8f8bae40cfb60fcaba98fa02cafeb
GV7WShk4vjpiKqbEBgsr,4,train,images/train/class_4/GV7WShk4vjpiKqbEBgsr.png,0.410883,normal,684f2414ef6a5750c580dfa9dc4077167775c4945e3b61dd6b5b44698c286b1f
GVeSwJETaiBybNsg87xC,3,val,images/val/class_3/GVeSwJETaiBybNsg87xC.png,0.635993,caution,3a091e3b34833aecb66bcf2b24b750d8efc1987cd0785a2ee994f57827d14c6c
GXFP0dYvns5NoQtIBECf,6,val,images/val/class_6/GXFP0dYvns5NoQtIBECf.png,0.018173,normal,60d0b489c485b099fc0983158816aa786d9bcaf448f49d73fad7406e8bc737ea
GXteK0J692hS4YnpNzWu,6,train,images/train/class_6/GXteK0J692hS4YnpNzWu.png,0.031432,normal,77dd60257378f08fb70b3a100931755a4fc1a180660bf96d1afabfb05603abf1
GbC6TFsQUBoX9irS8nMa,2,test,images/test/class_2/GbC6TFsQUBoX9irS8nMa.png,0.119192,normal,7877733f4eb622746ad598f16a100d1069022b0da6ccd066e077405d49bcce1a
GbTUXFYkMoafQSe1zN94,5,val,images/val/class_5/GbTUXFYkMoafQSe1zN94.png,0.765568,caution,489b0cae049661abeacb8923f356678692928154ede9ad25ccf00aec928b707d
GewamPurl6D0Fs3zvbon,4,val,images/val/class_4/GewamPurl6D0Fs3zvbon.png,0.449134,normal,0a419aad665b535295994e409d6b83bbe88b896f4cedbf2b5d5787435926ab8a
GkMBlvTidr5oyYOVJCwc,5,test,images/test/class_5/GkMBlvTidr5oyYOVJCwc.png,0.831062,caution,8de67eb133436e5f531887f5674e40d0ed5c9244dc6150e4398a12dc2f63a53f
GmH1ULjobZKMkcVRyqQs,8,val,images/val/class_8/GmH1ULjobZKMkcVRyqQs.png,0.701807,caution,bc8ab69db9626795712a9897ec870731fef29bf7e1b2885cf0e397a6966a89dd
GpdqLhNUiH9tZn5zxTEg,7,train,images/train/class_7/GpdqLhNUiH9tZn5zxTEg.png,0.99242,review,b4022d64b6e099c631ad3bfef561e41e6f2801560d8d468dc4892cc69333ed37
GxK7nfY1mOrBNDepqWj6,4,train,images/train/class_4/GxK7nfY1mOrBNDepqWj6.png,0.359801,normal,afb0dee69d21419a9b59753abb57af43ef90f4ac1c97d2ecb4e3001efe853c38
Gxk6Z5edAo4tUgFD9OsR,3,test,images/test/class_3/Gxk6Z5edAo4tUgFD9OsR.png,0.636212,caution,5e87e4cab662607448a5a0cb2198d67d1e6948f99330e7fe557c859592f19ae4
GxlJVp3SyrY5vKOd9QgR,9,train,images/train/class_9/GxlJVp3SyrY5vKOd9QgR.png,0.729681,caution,b0dfe26c0fa09011da3c8fa741dbcff37959d8b656eda71e6991e3ba4831be38
H24gZfhreXtDJMjo1ISx,7,train,images/train/class_7/H24gZfhreXtDJMjo1ISx.png,0.992018,review,97283c40b23748e4cd786b3db86a5c4dd39d7a3e4c3e6c04773958b02802bce0
H6Vad3u8gEOPbwveYCrF,7,train,images/train/class_7/H6Vad3u8gEOPbwveYCrF.png,0.99242,review,1ba0bb615b47b9dac4442048446c9265c3a7390791ad021814cf3e20086cf26d
H8dnb7uFRMm01jqDYWC3,1,train,images/train/class_1/H8dnb7uFRMm01jqDYWC3.png,0.124624,normal,dbe50deb913f85780900dbd239fa6f47f6ec3ce47e989404ce8d5b83dc4087ef
H95BXlwhOQPirqy4YoRn,6,train,images/train/class_6/H95BXlwhOQPirqy4YoRn.png,0.108458,normal,10f7205222329487fab7f7a90712a48374f0f43ed10965ce04f377de23616a7b
HJt1Mc578nYFBDdKNkVu,8,train,images/train/class_8/HJt1Mc578nYFBDdKNkVu.png,0.047493,normal,b3b244f5607523d4789e8c47a409fd378debbdfd1842293cd54f4720c44ae842
HKD6kbY482MvpV9saOhi,6,val,images/val/class_6/HKD6kbY482MvpV9saOhi.png,0.03356,normal,7213490959c37574ef32f3626155a128fb96e538362dde5089da00a8fb916f85
HLpXtJWqcKPYl3bdQzEG,8,train,images/train/class_8/HLpXtJWqcKPYl3bdQzEG.png,0.070943,normal,4d98d33d7116715fa29a6af78c53fdcd4a914de445db1126585dbbbe8f06db3b
HPONF4CalK7MzhrRtewg,3,test,images/test/class_3/HPONF4CalK7MzhrRtewg.png,0.66178,caution,43a9adc5dafc37515ee3526a24fcd59e3340218dd9f1834812a03bb1135857f5
HQYDIEBFLi8hM6RP5kWw,1,test,images/test/class_1/HQYDIEBFLi8hM6RP5kWw.png,0.087355,normal,5c5f20bd93cbad31fd0f22253163e88175dcfde7ac7dcf4ebfa8cbf256d754d3
HRE9TjDJgZl6LcuV7yKn,2,test,images/test/class_2/HRE9TjDJgZl6LcuV7yKn.png,0.00459,normal,9f765482ab2d6a23627f0466915c987505466b07a69fc3b3ab45422c60cd9704
HRL1PvrNMO70Gojpsexf,2,train,images/train/class_2/HRL1PvrNMO70Gojpsexf.png,0.005477,normal,1480c86ebaca86d174b641ed0287981edb80a6d7362ee3ccab16b8f7444e752c
HRabWnUoX7zv8h16F3Q2,3,test,images/test/class_3/HRabWnUoX7zv8h16F3Q2.png,0.636649,caution,85abaf8b2a2636d8dea40f1e086c8aad3284ad5da2be38aac3e529111c182b6f
HT1oyBYIg87K2kPuaqEZ,1,val,images/val/class_1/HT1oyBYIg87K2kPuaqEZ.png,0.003581,normal,2d8a2803e3a0a941dde6bd3b0ccffbeef513bca600a42a804cbcd7bc1849ad21
HYXoC7FRisqWgwP0EjLK,9,train,images/train/class_9/HYXoC7FRisqWgwP0EjLK.png,0.022827,normal,eaa2088ce9a15a469744143a0e3ba05db105835be76ce3003126dc6a863422db
HZI8SimVhNLz1JD5fbyW,9,train,images/train/class_9/HZI8SimVhNLz1JD5fbyW.png,0.001501,normal,52f4f5f8b6aba849376840b9bdbd074f40e610e1f55a0db00e704d03990e1404
HaxgVnrql4bk7FEot9Sm,7,train,images/train/class_7/HaxgVnrql4bk7FEot9Sm.png,0.023384,normal,b404067d0443b99171a3c4278a524fb3c0e17a09f73a4d35dd46f613c966912c
Hc5LqZVK2yzlsb8BEfdO,5,train,images/train/class_5/Hc5LqZVK2yzlsb8BEfdO.png,0.8761,caution,8741360ddbd022662f5e8fa746e1f15a7a4893e7096bfe36bcc388b972833e76
HeJ3ZCW4yLRrdktsnKo1,4,train,images/train/class_4/HeJ3ZCW4yLRrdktsnKo1.png,0.3817,normal,84dcf0aeb18e5bd1afcc7fc22ae1db96a2d4d9d0fafaeb2d1003338c2e8985f8
HeSRou1ZPv5rNK2Wnzmx,7,train,images/train/class_7/HeSRou1ZPv5rNK2Wnzmx.png,0.994799,review,70bd542e7e890c1285fb1fcb23a040b637fa69edaafee64bf11af5b77384261c
HgoVMZFR7racUO2EA4tI,9,train,images/train/class_9/HgoVMZFR7racUO2EA4tI.png,0.001976,normal,21c0c22d41ba5fbf59c41b386224bef05e69515cd678ef63bb4bc1cb37679d65
HiXUclzIL2rEutjB74Nm,7,val,images/val/class_7/HiXUclzIL2rEutjB74Nm.png,0.992462,review,85e9843361d2eb205943a6910aa89f28a906215aedc20f6274cbff79d76ee044
HipXT3fGelugcbwKmkCv,1,train,images/train/class_1/HipXT3fGelugcbwKmkCv.png,0.155223,normal,6ce00538f88adb3d7aaa20871ad149567f958dc627ae90449dc76db2342d5ace
HlRnpWyuP37okUqjdhC2,3,train,images/train/class_3/HlRnpWyuP37okUqjdhC2.png,0.635993,caution,e29095e0812456d2009ae3564f2643a0fadb824fdb513033410eeb2194f4d0c1
HlhIyxPo0Ozd9eSkw7RY,3,train,images/train/class_3/HlhIyxPo0Ozd9eSkw7RY.png,0.637501,caution,2d82c7c0e6ee655d87fb0122cc6f9d1969c2c800cfcd9ab4eee7caebb97d25c4
HnCIJEd3foNTBUtSv7wK,6,train,images/train/class_6/HnCIJEd3foNTBUtSv7wK.png,0.104034,normal,0546bee6e7d413b72e82c6b80be082668d5b462f6e49243eea1ebab845b2920d
HpMdj30s7EDPkiFLWvYy,4,train,images/train/class_4/HpMdj30s7EDPkiFLWvYy.png,0.406912,normal,02d21af7ae39a9c0b2e8e7aa5c88e1fc6ce77988e8419486b2570b29163cc93f
HqX48iTlfj6goR3JFWwG,8,train,images/train/class_8/HqX48iTlfj6goR3JFWwG.png,0.056738,normal,9210955ba104fb691d17dec79e07b370fa6d27fe8775c085aa77ecd4f54568a9
HwOsZC4B8VSEXoa5WyqG,7,train,images/train/class_7/HwOsZC4B8VSEXoa5WyqG.png,0.991513,review,e632cba8d48176d950ac427ed478b6f8aef6d969d3e23e2c1856be98a22f99a5
Hy8L53hUREkZMs1PnlSY,8,train,images/train/class_8/Hy8L53hUREkZMs1PnlSY.png,0.047493,normal,6451b1103c4d8fc8aec2936bd89b1b96a87c4f5cad510d2eebd885640c12db6b
Hz8NEvBRqL31AdfQgmFn,1,train,images/train/class_1/Hz8NEvBRqL31AdfQgmFn.png,0.000279,normal,f79afdcddce07ec7971e48f48163985df0b96aaf0a12246da7b65e190539b44c
HzGMQNh0jB814iA5DbYI,7,train,images/train/class_7/HzGMQNh0jB814iA5DbYI.png,0.991185,review,35ba0c489e4458f9c7ad9b6c518e03b643397017e4c0176e79599badf7496c9c
HzjUnQe2LAZmiT6EhGgo,8,train,images/train/class_8/HzjUnQe2LAZmiT6EhGgo.png,0.035579,normal,e994e7f30fd51225d1f8956594210f9c35d91d47be66e5197552fa963560d691
HzvWS4IuPE9idXmlgOAw,2,val,images/val/class_2/HzvWS4IuPE9idXmlgOAw.png,0.0922,normal,f7aee3e998d9667a6043a8a82d4d262fd9c06f91d0652d8a5fd0f72bb86276e5
I0hLEDxSFoykrw9Me8Yq,2,train,images/train/class_2/I0hLEDxSFoykrw9Me8Yq.png,0.007181,normal,4c9258916519036cc1ca274940572d586e263f14d184ae681fcbd3a0bd89c183
I2ZH0sW5hT4aDKwo9gR3,2,train,images/train/class_2/I2ZH0sW5hT4aDKwo9gR3.png,0.003736,normal,c57412df3a2a8b935f753b61483d0c11633fdb7c60aa07a3941bc1aa02e9bfba
I7LJAB2rbs1XKMYVmvdx,6,train,images/train/class_6/I7LJAB2rbs1XKMYVmvdx.png,0.607758,caution,6411da3aadf0b6473e23d7916dbb139d24c0f3f7565059cc2f11f8d869709c66
I7uOWp8RalsZHt4mb59h,3,val,images/val/class_3/I7uOWp8RalsZHt4mb59h.png,0.636192,caution,c73270f5ecf8e396bdb3464f66f9b1b4cab5e49a23f5901a29874ff08f3a4257
I8qMJAXkFsO9CQzxvjK4,1,train,images/train/class_1/I8qMJAXkFsO9CQzxvjK4.png,0.022234,normal,cdbac90cc9148369bdda5c461b4aa1dec3bdeeb519a18f9d00eccd2f0cd29476
I908mGcdwzlf6oS3QOFT,6,train,images/train/class_6/I908mGcdwzlf6oS3QOFT.png,0.018472,normal,302723e4029e54623209bbe89d19344c916e642d4c46455d533ee2e80a77a4e0
I9yrDjPY4kMqU8czFRmv,6,test,images/test/class_6/I9yrDjPY4kMqU8czFRmv.png,0.037836,normal,de29944bed4b7e8ee3801acef2fea0f83692778f06edb20e47663701bee82346
I9zqNg8Bj7RECDreiUX4,7,train,images/train/class_7/I9zqNg8Bj7RECDreiUX4.png,0.99242,review,b347a408d03a72cc7dd0993da4a83565752eb49d5c85ea4cc3b9ebaa9c4b9289
IHimG98vhtXQ0DF24r6O,3,train,images/train/class_3/IHimG98vhtXQ0DF24r6O.png,0.637501,caution,a16ab1e390cc82c7569df078e85a05561a9ccf047987b35c3794e18c6f2bebcc
ILTHy6snFQiapuxbXS7R,4,train,images/train/class_4/ILTHy6snFQiapuxbXS7R.png,0.0,normal,8f34e5857986153c973a8123f49e3504329811f91667a1c0ddb0adbe4f0528eb
IOPgsKcr8nwu3kaW5HUM,9,val,images/val/class_9/IOPgsKcr8nwu3kaW5HUM.png,0.005098,normal,a64df8cc66382f22e8db8b0f8def2ce486bd2661242562eb2259bb4dda9d2935
IPtWyJAjkcHm1dgaQr7f,8,train,images/train/class_8/IPtWyJAjkcHm1dgaQr7f.png,0.659697,caution,135bc2f956510cd25ed12a3bd7dc9df6001433f32eeeaee7cf89938307897912
IPtfXUCL4eJc7xsOjv1i,2,train,images/train/class_2/IPtfXUCL4eJc7xsOjv1i.png,0.004267,normal,4e95e16ba82749f21e63fb5eac2e3ae836475584e85487820048a57ff63840b3
IQuKqwWjoiG301AeblVD,3,train,images/train/class_3/IQuKqwWjoiG301AeblVD.png,0.74235,caution,0745cdb2479deb96a3dd324014e6b5e4ed797c1bdfcdb33f63e606eff78381b6
ITPGq9AXn4EZKmYeFpuB,2,train,images/train/class_2/ITPGq9AXn4EZKmYeFpuB.png,0.005649,normal,e7cfcb96f3d5ca95ef2276dc363b659c5f3c4d921303c899b916a86930ed511b
IUVTHk0fbcLtrx91MeRh,9,train,images/train/class_9/IUVTHk0fbcLtrx91MeRh.png,0.010634,normal,ef830b4ae004a54d8829cb8d48d76e7c920f9abc988d99f49ad64a1641eeaf3e
IVk2Scu69wdmQ7tEO8rY,4,test,images/test/class_4/IVk2Scu69wdmQ7tEO8rY.png,0.378773,normal,33648dffa2cfece8ae5a3c9520b3b02d235cacbc6ff1af4941038b0c7466e018
IYFTBN6LCn7SEQgbPOaU,3,train,images/train/class_3/IYFTBN6LCn7SEQgbPOaU.png,0.636192,caution,51fc7f6b1aa8e0c1ff8668cb49f39404dd83fcc42063cf5251faf0e9491df233
IbALBFiNrcgEW0h3Ow9k,9,test,images/test/class_9/IbALBFiNrcgEW0h3Ow9k.png,0.016833,normal,bda3d3ddf35ba11a07de2176ffdf5e67ec2638e98d47054793d4f8b0b20e63a4
IeNRm6SYBKxiWPsETau4,8,train,images/train/class_8/IeNRm6SYBKxiWPsETau4.png,0.056738,normal,cee57f69282062d4598c7ce8b63760931f14ccaeec2e82c6e7ca8c26293d5f4c
IeSLbp1rGWqQAvPX3T2j,7,train,images/train/class_7/IeSLbp1rGWqQAvPX3T2j.png,0.0,normal,7de1995d5db768320458a7d203e2a9bb0333562813ab6ebb30dae8f2d5267e73
Iec3SYD4Gimhob1xQ7sV,8,train,images/train/class_8/Iec3SYD4Gimhob1xQ7sV.png,0.496968,normal,1bd016e85061993dffadd9727ab2bb1d0b74a223381961b440fc402452c99039
Ig7mTKfQJ13ap9xriVjM,2,train,images/train/class_2/Ig7mTKfQJ13ap9xriVjM.png,0.005424,normal,7d66e0655db4399f263faf7b766c82d6175ece4e5d67dc0f20880af7eb148307
Ig9ZEaGmMrT1lHJhRPQx,6,train,images/train/class_6/Ig9ZEaGmMrT1lHJhRPQx.png,0.000337,normal,e0186959dec14eccae03e9e123a7d8df0f26a36e59f15900a5f19009b0d32a8c
InKeBl2Tt1Oy0qaLWXRg,7,train,images/train/class_7/InKeBl2Tt1Oy0qaLWXRg.png,0.003544,review,97f622f9fc686e3f679c93bcd4aaf00be13f071bffe1c5a72e7f0d958a5fd780
InV3KRNESFBqMHUDabGw,6,val,images/val/class_6/InV3KRNESFBqMHUDabGw.png,0.000891,normal,974a8e50bc511c02c5053448c89efc50478cea19f4ca1bc1fd059763ffc1d255
IndbLEkgMT0ZXa7DS4YH,3,train,images/train/class_3/IndbLEkgMT0ZXa7DS4YH.png,0.486288,normal,06ed75c20f6160804d73cb97dd9bf6057bdc2e145d433426fd5da74ce55a0d83
Ip4oy5W8U1FbGrDnPajq,2,train,images/train/class_2/Ip4oy5W8U1FbGrDnPajq.png,0.053071,normal,3a53a3aa7b42afbddb2551137202ff0bbedf39d94165b8a432ba226cefd5a882
Iq6zLDfSXargmVQAZbHl,6,test,images/test/class_6/Iq6zLDfSXargmVQAZbHl.png,0.533862,caution,a56545e0c40ad5cf61bfb94cbea03efb80bcbb672c106280c5e44856171122b0
IsSfM9LGyi5c8uP3p7hJ,2,test,images/test/class_2/IsSfM9LGyi5c8uP3p7hJ.png,0.002968,normal,d3a1efcd95abddd09cb3333dc5b52033db6ae8402fb385bcd98fdac30cd69dce
IwNUoFX01y2aBL9ZmObh,4,train,images/train/class_4/IwNUoFX01y2aBL9ZmObh.png,0.462995,normal,4e1604da5943a74e6d80c745e4aba7020ed553779a2530fb7881a978d97b7e2c
IweQoKz4HxGc8mAETNpM,8,val,images/val/class_8/IweQoKz4HxGc8mAETNpM.png,0.070943,normal,505baaafe757d34d405c54e072535fab302c03773b3de92addf95f95b7ffd420
IwgDdxrbUkiXpfAMy6J1,2,val,images/val/class_2/IwgDdxrbUkiXpfAMy6J1.png,0.003964,normal,c32c596fb659f5a9b8e14f936179f62a5c7c1af70bbec221e658252fc2460ac4
IwgVeC9qRbUkfE6Q3HTh,7,val,images/val/class_7/IwgVeC9qRbUkfE6Q3HTh.png,0.0,normal,fe1e22ad716f825b3437587b95960d73f7f05987f116c6f169a66f81fd7c9f35
Iyjk3mOQfLnRTSqzdCJ1,7,train,images/train/class_7/Iyjk3mOQfLnRTSqzdCJ1.png,0.994799,review,5c798aa9a0a9584f4ecb64b030cd2938119050aec9196684ea9634293e8b81e6
IyjtB6DFWvnTYw1E934Q,7,train,images/train/class_7/IyjtB6DFWvnTYw1E934Q.png,0.992018,review,5e4766042572f6b1ed038f306ff44c034f99152c5af2c88aad27e73c87147ca4
J0fY3O5lUmuNqVPBDRKn,4,test,images/test/class_4/J0fY3O5lUmuNqVPBDRKn.png,0.451785,normal,a1017ab826581511fb4a83e31ade325b5a1718a9206edc629b881600b620de4a
J3yrHmKZTv5tpBlExFkh,3,train,images/train/class_3/J3yrHmKZTv5tpBlExFkh.png,0.486288,normal,d283b5651d2bf5b9017f6a8a4b147ad2a6192bade463144b234a732a4b016829
J9BpcFqysLwr0YHeNt2o,4,train,images/train/class_4/J9BpcFqysLwr0YHeNt2o.png,0.432336,normal,29e2a9b9be19283e3fae11f830af7d265f1aeeadc622625984547da7314f5afa
J9es05NzjWripUYxb1tq,6,train,images/train/class_6/J9es05NzjWripUYxb1tq.png,0.055615,normal,4791836ca021067b006ad586a43d36795eed16cd8d151240f8bc1d019435faef
JAB5De4OMltSf6IKHo3Q,4,train,images/train/class_4/JAB5De4OMltSf6IKHo3Q.png,0.47089,normal,b2c8f82e65a2546cabf4f549349c5a3ec1ab84d9e0f985b8cf9d20f75d27c178
JFWPGhyoASRaxQ4Tb0md,8,train,images/train/class_8/JFWPGhyoASRaxQ4Tb0md.png,0.079322,normal,1bd8c01be1aa51a7524eb83a965337f783758fd057de86374340b053fff63e0e
JISwfuZgpX0PHTceqGCA,8,train,images/train/class_8/JISwfuZgpX0PHTceqGCA.png,0.070943,normal,1b82743ef00e730544aab198f75e642edcdd278e0bb5796a39121c609c7bfc77
JMngbfY3PC5WkjA2iSvH,1,train,images/train/class_1/JMngbfY3PC5WkjA2iSvH.png,0.174757,normal,b72c5e8e08a230a2e7cb57ebfd4c4c480e35a9f6e541d854d8b52c8a28418d72
JO2iskzUlBVGj6Y4PEZc,3,train,images/train/class_3/JO2iskzUlBVGj6Y4PEZc.png,0.636867,caution,c3a94eb56f6424c3748271520eb62ae1be8fd24019341d5d6e6f782fe8badd1c
JOaTGd7Pb2ekRXMHu06S,3,train,images/train/class_3/JOaTGd7Pb2ekRXMHu06S.png,0.655661,caution,43b88b7d33c6a50f619f47e5110fcc53e2dde464c36058ec00ff555d8e44c0f8
JRgoPbLy2GVQzsUdKmkj,1,test,images/test/class_1/JRgoPbLy2GVQzsUdKmkj.png,0.047654,normal,42f1ff128b2e0db73e34f2d2d3b2bab484a3c91e7cec562349f9dd307931b226
JTAoQ9miHalVeE63PdBU,7,val,images/val/class_7/JTAoQ9miHalVeE63PdBU.png,0.992018,review,dff94aa89e46d9be0c59894ed3338df78f72477a223a3e3892125561307c425b
JUO3pfywZnC4e9xHLBMA,2,train,images/train/class_2/JUO3pfywZnC4e9xHLBMA.png,0.002235,normal,35237984da081dbaa0b27a2000d3fbb6cefca2b83e23e5623196771e472bd302
JVxhvaMDsj4PYBelFwOu,3,train,images/train/class_3/JVxhvaMDsj4PYBelFwOu.png,0.635993,caution,5a23b33678a4db4ca0e7a8405c39584750f9a2d17f17f004812afb9a8733db4c
Jd1mD8obKMOwqBgXjRut,2,train,images/train/class_2/Jd1mD8obKMOwqBgXjRut.png,0.002445,normal,b3a39e70b3bce7393ee5202ffdae18518f906f48d3a1f0beec2edb11434c3771
JeR146WPmlVnxKvQAESb,4,test,images/test/class_4/JeR146WPmlVnxKvQAESb.png,0.392628,normal,46e2840a11bbc02b094d64f2b92a5417903c94c4e13f28ac9e70276a61261d89
JfW6FM47u1otlOYUdwbH,9,train,images/train/class_9/JfW6FM47u1otlOYUdwbH.png,0.00231,normal,e4c3349523bd0f89cc6edb31c03d6ee5741c631a97684df33dc423e13dfc63da
JfaAGUkRVNxCwqdb6sj5,4,train,images/train/class_4/JfaAGUkRVNxCwqdb6sj5.png,0.393441,normal,a215abe5e9db26b117dc2085f2e349b16829e578db22ce2d9e069edb2d73798f
JgtDMQ8WuhPiFxBnalL5,8,train,images/train/class_8/JgtDMQ8WuhPiFxBnalL5.png,0.070943,normal,55023228fd2a2790edbbbe8f8b095b878ed52a6bc4637be887d5749016c454e9
Jgtyz9OK13M2CYkmZolp,3,test,images/test/class_3/Jgtyz9OK13M2CYkmZolp.png,0.635993,caution,195d6beab9c6c70b2691b07c108a8838fa2f737bb32d8cde3b602791c5dd3f6b
JiSOgRmtv7I25DcolYBV,9,test,images/test/class_9/JiSOgRmtv7I25DcolYBV.png,0.000222,normal,96f1b3b6786ce4375b55ff61afdb14d5d013f82c4d5d4284325ba56f46659277
JiTOus5PgHU2kIfnw7eG,1,val,images/val/class_1/JiTOus5PgHU2kIfnw7eG.png,0.038981,normal,b4b4dc477f8f3887c2164a5501069d127f889f4dc0e45c66ea9ad609000d3cd0
Jj7eK6AhkmDRB53WSO4P,9,train,images/train/class_9/Jj7eK6AhkmDRB53WSO4P.png,0.000288,normal,d3f58d67cfadab197725197c1e031785ddcbdef58e5e7008882104499bcd3208
JlYNWgvo2LCkQRV8d74u,9,test,images/test/class_9/JlYNWgvo2LCkQRV8d74u.png,0.000255,normal,5f6d69f1dcfe83e64df2a9d388c7096cdad94b8f3d94190222874c531868a41a
Jlcr6Ej1P3W04SRGh2Nw,1,val,images/val/class_1/Jlcr6Ej1P3W04SRGh2Nw.png,0.174904,normal,b8987f4621a74d258971924988389b229cc7cece894fd0d731d9759ccad560ac
JyBvMAZbhIprolF8HNe6,9,train,images/train/class_9/JyBvMAZbhIprolF8HNe6.png,0.002813,normal,5aa4a4883d54fcf8bdd0a7ab29efe3273d97b2ed14994deb9c4395f95b93459e
JzF18ftmDC3VOLnIAhWP,7,train,images/train/class_7/JzF18ftmDC3VOLnIAhWP.png,0.99242,review,f8d2bb88a0e7f00f4cb07d295ab3b615cfa29741147fe58749bd14290e8c2fe0
K05YJpcfyTCU4EdShQI1,6,train,images/train/class_6/K05YJpcfyTCU4EdShQI1.png,0.027255,normal,014b1554ab84e63b403d0e55bd93e8b73a600dcb676fbfea47527860fc3421ad
K18LQkydvn2l5HUxOquT,1,val,images/val/class_1/K18LQkydvn2l5HUxOquT.png,0.050084,normal,7295058a93838de531ec6318860b2218a6bb5f6e08f759ad2904e01e223bd9a8
K1MACq57pdQfEsgjclS9,1,train,images/train/class_1/K1MACq57pdQfEsgjclS9.png,0.002023,normal,a491d90dbc69dfd7f35b5c1136f5ddbf7c45316be37d1cf1b9833dfb4eeb9867
K6iRbvqZrJ5h3C4x0mMT,8,val,images/val/class_8/K6iRbvqZrJ5h3C4x0mMT.png,0.250259,normal,6eddb959c01eb9d492911cb423d73e03007debfc318868a4fea0c50daaf5d38d
